Type,Num_Taxa,Taxa
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus');('Lynx_canadensis',)"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus');('Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus')"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus');('Lutra_lutra',)"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus');('Leopardus_geoffroyi',)"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus');('Leptonychotes_weddellii', 'Mirounga_angustirostris', 'Mirounga_leonina')"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus');('Leptonychotes_weddellii', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Neomonachus_schauinslandi')"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus');('Hyaena_hyaena',)"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Zalophus_californianus');('Canis_lupus', 'Nyctereutes_procyonoides', 'Vulpes_lagopus', 'Vulpes_vulpes')"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus');('Panthera_uncia',)"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Neofelis_nebulosa', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus');('Enhydra_lutris', 'Lontra_canadensis', 'Lutra_lutra', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neogale_vison')"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus');('Canis_lupus',)"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Meles_meles', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus');('Manis_javanica', 'Manis_pentadactyla')"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus');('Phoca_vitulina',)"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus');('Neofelis_nebulosa', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia')"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus');('Halichoerus_grypus', 'Leptonychotes_weddellii', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Neomonachus_schauinslandi', 'Phoca_vitulina')"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Zalophus_californianus');('Vulpes_vulpes',)"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus');('Mustela_erminea',)"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Canis_lupus', 'Enhydra_lutris', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes');('Callorhinus_ursinus', 'Eumetopias_jubatus', 'Odobenus_rosmarus', 'Zalophus_californianus')"
Shared,2,"('Acinonyx_jubatus',);('Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus')"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus');('Meles_meles',)"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_vulpes', 'Zalophus_californianus');('Vulpes_lagopus',)"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_pentadactyla', 'Meles_meles', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus');('Manis_javanica',)"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Eumetopias_jubatus', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mirounga_leonina', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus');('Mirounga_angustirostris',)"
Shared,2,"('Acinonyx_jubatus', 'Ailuropoda_melanoleuca', 'Callorhinus_ursinus', 'Canis_lupus', 'Enhydra_lutris', 'Felis_catus', 'Halichoerus_grypus', 'Hyaena_hyaena', 'Leopardus_geoffroyi', 'Leptonychotes_weddellii', 'Lontra_canadensis', 'Lutra_lutra', 'Lynx_canadensis', 'Lynx_rufus', 'Manis_javanica', 'Manis_pentadactyla', 'Meles_meles', 'Mirounga_angustirostris', 'Mirounga_leonina', 'Mustela_erminea', 'Mustela_lutreola', 'Mustela_nigripes', 'Mustela_putorius', 'Neofelis_nebulosa', 'Neogale_vison', 'Neomonachus_schauinslandi', 'Nyctereutes_procyonoides', 'Odobenus_rosmarus', 'Panthera_leo', 'Panthera_onca', 'Panthera_pardus', 'Panthera_tigris', 'Panthera_uncia', 'Phoca_vitulina', 'Prionailurus_bengalensis', 'Prionailurus_viverrinus', 'Puma_concolor', 'Puma_yagouaroundi', 'Suricata_suricatta', 'Ursus_americanus', 'Ursus_arctos', 'Ursus_maritimus', 'Vulpes_lagopus', 'Vulpes_vulpes', 'Zalophus_californianus');('Eumetopias_jubatus',)"
