model,branch_set,mode,omega,proportion_percent,run_type,replicate
null,reference,Negative selection,0.296,46.013,SRV+Double,8
null,test,Diversifying selection,1.281,0.724,SRV+Double,8
null,test,Negative selection,0.128,53.263,SRV+Double,8
null,test,Negative selection,0.296,46.013,SRV+Double,8
alternative,reference,Diversifying selection,1.546,0.873,SRV+Double,9
alternative,reference,Negative selection,0.164,68.299,SRV+Double,9
alternative,reference,Negative selection,0.284,30.828,SRV+Double,9
alternative,test,Diversifying selection,1.544,0.873,SRV+Double,9
alternative,test,Diversifying selection,1.546,0.873,SRV+Double,9
alternative,test,Negative selection,0.165,68.299,SRV+Double,9
alternative,test,Negative selection,0.285,30.828,SRV+Double,9
alternative,test,Negative selection,0.164,68.299,SRV+Double,9
alternative,test,Negative selection,0.284,30.828,SRV+Double,9
null,reference,Diversifying selection,1.549,0.867,SRV+Double,9
null,reference,Negative selection,0.165,68.136,SRV+Double,9
null,reference,Negative selection,0.283,30.997,SRV+Double,9
null,test,Diversifying selection,1.549,0.867,SRV+Double,9
null,test,Negative selection,0.165,68.136,SRV+Double,9
null,test,Negative selection,0.283,30.997,SRV+Double,9
alternative,reference,Diversifying selection,1.006,0.0,SRV+Double,10
alternative,reference,Negative selection,0.112,53.699,SRV+Double,10
alternative,reference,Negative selection,0.331,46.301,SRV+Double,10
alternative,test,Diversifying selection,1.006,0.0,SRV+Double,10
alternative,test,Diversifying selection,1.006,0.0,SRV+Double,10
alternative,test,Negative selection,0.111,53.699,SRV+Double,10
alternative,test,Negative selection,0.328,46.301,SRV+Double,10
alternative,test,Negative selection,0.112,53.699,SRV+Double,10
alternative,test,Negative selection,0.331,46.301,SRV+Double,10
null,reference,Diversifying selection,2.248,0.0,SRV+Double,10
null,reference,Negative selection,0.113,53.633,SRV+Double,10
null,reference,Negative selection,0.33,46.367,SRV+Double,10
null,test,Diversifying selection,2.248,0.0,SRV+Double,10
null,test,Negative selection,0.113,53.633,SRV+Double,10
null,test,Negative selection,0.33,46.367,SRV+Double,10
alternative,reference,Diversifying selection,1.175,1.708,SRV+Double+Triple,1
alternative,reference,Negative selection,0.109,9.867,SRV+Double+Triple,1
alternative,reference,Negative selection,0.206,88.424,SRV+Double+Triple,1
alternative,test,Diversifying selection,1.175,1.708,SRV+Double+Triple,1
alternative,test,Diversifying selection,1.175,1.708,SRV+Double+Triple,1
alternative,test,Negative selection,0.109,9.867,SRV+Double+Triple,1
alternative,test,Negative selection,0.207,88.424,SRV+Double+Triple,1
alternative,test,Negative selection,0.109,9.867,SRV+Double+Triple,1
