Type,Num_Taxa,Taxa
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Colobus_angolensis',)"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Nomascus_leucogenys', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi');('Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Lemur_catta', 'Microcebus_murinus', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Propithecus_coquereli', 'Tupaia_chinensis')"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Eulemur_rufifrons', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Cynocephalus_volans', 'Galeopterus_variegatus')"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Nycticebus_coucang',)"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Homo_sapiens',)"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Carlito_syrichta',)"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Tupaia_chinensis');('Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Trachypithecus_francoisi')"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Microcebus_murinus',)"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Pongo_abelii',)"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Pan_paniscus',)"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Mandrillus_leucophaeus',)"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Propithecus_coquereli',)"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Rhinopithecus_bieti', 'Rhinopithecus_roxellana')"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Gorilla_gorilla',)"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Galeopterus_variegatus',)"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');()"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Sapajus_apella',)"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Symphalangus_syndactylus',)"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Hylobates_moloch',)"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Pongo_pygmaeus',)"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Tupaia_chinensis');('Trachypithecus_francoisi',)"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Cercocebus_atys',)"
Shared,2,"('Aotus_nancymaae',);('Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis')"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Piliocolobus_tephrosceles',)"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi');('Tupaia_chinensis',)"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Macaca_mulatta',)"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_fascicularis', 'Macaca_mulatta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Microcebus_murinus', 'Propithecus_coquereli')"
Shared,2,"('Aotus_nancymaae', 'Callithrix_jacchus', 'Carlito_syrichta', 'Cebus_imitator', 'Cercocebus_atys', 'Chlorocebus_sabaeus', 'Colobus_angolensis', 'Cynocephalus_volans', 'Eulemur_rufifrons', 'Galeopterus_variegatus', 'Gorilla_gorilla', 'Homo_sapiens', 'Hylobates_moloch', 'Lemur_catta', 'Macaca_nemestrina', 'Macaca_thibetana', 'Mandrillus_leucophaeus', 'Microcebus_murinus', 'Nomascus_leucogenys', 'Nycticebus_coucang', 'Otolemur_garnettii', 'Pan_paniscus', 'Papio_anubis', 'Piliocolobus_tephrosceles', 'Pongo_abelii', 'Pongo_pygmaeus', 'Propithecus_coquereli', 'Rhinopithecus_bieti', 'Rhinopithecus_roxellana', 'Saimiri_boliviensis', 'Sapajus_apella', 'Symphalangus_syndactylus', 'Theropithecus_gelada', 'Trachypithecus_francoisi', 'Tupaia_chinensis');('Macaca_fascicularis', 'Macaca_mulatta')"
