foreground_id	foreground_kind	foreground_label	foreground_species_status	foreground_descendants	foreground_ids	variant	codon_freq	model	lnL	np	AIC	foreground_dN	foreground_dS	foreground_omega	BEB_sites_ge_0.95	BEB_sites_ge_0.99	foreground_min_informative_codons	status	job_dir	background_omega	foreground_omega_vector	omega_shift_from_background	branch_shift_LRT	branch_shift_p	foreground_vs_neutral_LRT	foreground_vs_neutral_p	branch_site_LRT	branch_site_p_chi1	branch_site_p_mixture	branch_site_q	branch_site_q_mixture
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	baseline_trim2_occ70	2	branch_site_null	-4727.47465	20.0	9494.9493				0	0	401	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim2_occ70/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_site_null												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	baseline_trim2_occ70	2	COMPARISONS				0.073745	0.144361	0.5108374145371674	4	3	401	ok		0.30746	0.51084	0.20337741453716734	4.311658000000534	0.03785205286265306	7.798960000000079	0.005227631420614912	32.44991200000004	1.2230449381151507e-08	6.115224690575754e-09	1.0578927658069861e-07	5.2894638290349304e-08
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	baseline_strict_complete	2	branch_one_ratio	-4257.881747	18.0	8551.763494				0	0	316	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_strict_complete/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_one_ratio												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	baseline_strict_complete	2	branch_two_ratio	-4257.205974	19.0	8552.411948	0.070288	0.116321	0.6042589042391314	0	0	316	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_strict_complete/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_two_ratio												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	baseline_strict_complete	2	branch_foreground_neutral	-4258.848382	18.0	8553.696764	0.081487	0.081487	1.0	0	0	316	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_strict_complete/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_foreground_neutral												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	baseline_strict_complete	2	branch_site_alt	-4153.12926	21.0	8348.25852				0	0	316	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_strict_complete/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_site_alt												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	baseline_strict_complete	2	branch_site_null	-4153.149657	20.0	8346.299314				0	0	316	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_strict_complete/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_site_null												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	baseline_strict_complete	2	COMPARISONS				0.070288	0.116321	0.6042589042391314	0	0	316	ok		0.43576	0.60426	0.16849890423913144	1.3515459999998711	0.2450080247672669	3.2848159999994095	0.06992346551711638	0.04079400000046007	0.8399360761826697	0.41996803809133487	0.9655382449751722	0.4827691224875861
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	refined_mask50	2	branch_one_ratio	-11502.769631	18.0	23041.539262				0	0	887	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_mask50/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_one_ratio												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	refined_mask50	2	branch_two_ratio	-11494.369057	19.0	23026.738114	0.088465	0.135043	0.6550876387521012	0	0	887	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_mask50/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_two_ratio												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	refined_mask50	2	branch_foreground_neutral	-11497.941223	18.0	23031.882446	0.099631	0.099631	1.0	0	0	887	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_mask50/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_foreground_neutral												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	refined_mask50	2	branch_site_alt	-11288.063513	21.0	22618.127026				10	3	887	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_mask50/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_site_alt												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	refined_mask50	2	branch_site_null	-11309.120728	20.0	22658.241456				0	0	887	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_mask50/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_site_null												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	refined_mask50	2	COMPARISONS				0.088465	0.135043	0.6550876387521012	10	3	887	ok		0.34057	0.65509	0.3145176387521012	16.801147999998648	4.1508184487739514e-05	7.144331999999849	0.007520128028727388	42.11443000000145	8.60856127736456e-11	4.30428063868228e-11	4.820794315324153e-09	2.4103971576620766e-09
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	refined_trim1_occ60	2	branch_one_ratio	-7031.595472	18.0	14099.190944				0	0	561	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_trim1_occ60/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_one_ratio												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	refined_trim1_occ60	2	branch_two_ratio	-7027.848122	19.0	14093.696244	0.084042	0.142187	0.5910666938609015	0	0	561	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_trim1_occ60/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_two_ratio												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	refined_trim1_occ60	2	branch_foreground_neutral	-7031.412731	18.0	14098.825462	0.098395	0.098395	1.0	0	0	561	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_trim1_occ60/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_foreground_neutral												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	refined_trim1_occ60	2	branch_site_alt	-6934.51194	21.0	13911.02388				6	3	561	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_trim1_occ60/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_site_alt												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	refined_trim1_occ60	2	branch_site_null	-6952.060667	20.0	13944.121334				0	0	561	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_trim1_occ60/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_site_null												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	refined_trim1_occ60	2	COMPARISONS				0.084042	0.142187	0.5910666938609015	6	3	561	ok		0.34121	0.59106	0.24985669386090148	7.494699999999284	0.006188083903419996	7.129218000000037	0.0075837795612489975	35.097453999998834	3.136105572837622e-09	1.568052786418811e-09	2.9270318679817806e-08	1.4635159339908903e-08
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	altcost_trim1_occ60	2	branch_one_ratio	-7303.974035	18.0	14643.94807				0	0	561	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_trim1_occ60/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_one_ratio												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	altcost_trim1_occ60	2	branch_two_ratio	-7300.753523	19.0	14639.507046	0.081025	0.128485	0.6306183601198584	0	0	561	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_trim1_occ60/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_two_ratio												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	altcost_trim1_occ60	2	branch_foreground_neutral	-7303.35414	18.0	14642.70828	0.092724	0.092724	1.0	0	0	561	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_trim1_occ60/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_foreground_neutral												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	altcost_trim1_occ60	2	branch_site_alt	-7194.264267	21.0	14430.528534				3	1	561	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_trim1_occ60/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_site_alt												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	altcost_trim1_occ60	2	branch_site_null	-7202.159287	20.0	14444.318574				0	0	561	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_trim1_occ60/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_site_null												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	altcost_trim1_occ60	2	COMPARISONS				0.081025	0.128485	0.6306183601198584	3	1	561	ok		0.37504	0.63062	0.2555783601198584	6.441023999999743	0.011151434645892442	5.201234000000113	0.022570859469092732	15.790040000001682	7.077409895350072e-05	3.538704947675036e-05	0.0001467907237554089	7.339536187770445e-05
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	altcost_mask50	2	branch_one_ratio	-11778.229726	18.0	23592.459452				0	0	889	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_mask50/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_one_ratio												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	altcost_mask50	2	branch_two_ratio	-11770.887445	19.0	23579.77489	0.093234	0.144605	0.6447494899899726	0	0	889	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_mask50/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_two_ratio												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	altcost_mask50	2	branch_foreground_neutral	-11774.904704	18.0	23585.809408	0.105665	0.105665	1.0	0	0	889	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_mask50/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_foreground_neutral												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	altcost_mask50	2	branch_site_alt	-11583.52593	21.0	23209.05186				8	3	889	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_mask50/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_site_alt												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	altcost_mask50	2	branch_site_null	-11611.400556	20.0	23262.801112				0	0	889	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_mask50/F2/foregrounds/terminal_Giraffa_tippelskirchi/branch_site_null												
terminal_Giraffa_tippelskirchi	terminal	Giraffa tippelskirchi	DISRUPTED_HIGH	Giraffa tippelskirchi	Giraffa_tippelskirchi	altcost_mask50	2	COMPARISONS				0.093234	0.144605	0.6447494899899726	8	3	889	ok		0.3538	0.64475	0.2909494899899726	14.68456199999855	0.0001270829504562928	8.03451800000039	0.004589422101056039	55.749252000001434	8.23295960543182e-14	4.11647980271591e-14	3.890548740401115e-12	1.9452743702005575e-12
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_trim1_occ60	2	branch_one_ratio	-7055.267939	18.0	14146.535878				0	0	546	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim1_occ60/F2/foregrounds/terminal_Hydropotes_inermis/branch_one_ratio												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_trim1_occ60	2	branch_two_ratio	-7047.717471	19.0	14133.434942	0.100592	0.13733	0.7324837981504405	0	0	546	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim1_occ60/F2/foregrounds/terminal_Hydropotes_inermis/branch_two_ratio												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_trim1_occ60	2	branch_foreground_neutral	-7049.04463	18.0	14134.08926	0.109933	0.109933	1.0	0	0	546	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim1_occ60/F2/foregrounds/terminal_Hydropotes_inermis/branch_foreground_neutral												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_trim1_occ60	2	branch_site_alt	-6967.999794	21.0	13977.999588				6	3	546	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim1_occ60/F2/foregrounds/terminal_Hydropotes_inermis/branch_site_alt												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_trim1_occ60	2	branch_site_null	-6976.088822	20.0	13992.177644				0	0	546	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim1_occ60/F2/foregrounds/terminal_Hydropotes_inermis/branch_site_null												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_trim1_occ60	2	COMPARISONS				0.100592	0.13733	0.7324837981504405	6	3	546	ok		0.34316	0.73249	0.3893237981504405	15.100936000000729	0.00010191274513511653	2.654318000000785	0.10326903992170405	16.178055999998833	5.765818825312662e-05	2.882909412656331e-05	7.338314868579752e-05	3.669157434289876e-05
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_trim2_occ70	2	branch_one_ratio	-4813.135022	18.0	9662.270044				0	0	389	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim2_occ70/F2/foregrounds/terminal_Hydropotes_inermis/branch_one_ratio												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_trim2_occ70	2	branch_two_ratio	-4806.329982	19.0	9650.659964	0.098639	0.134122	0.7354423584497697	0	0	389	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim2_occ70/F2/foregrounds/terminal_Hydropotes_inermis/branch_two_ratio												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_trim2_occ70	2	branch_foreground_neutral	-4807.200598	18.0	9650.401196	0.107375	0.107375	1.0	0	0	389	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim2_occ70/F2/foregrounds/terminal_Hydropotes_inermis/branch_foreground_neutral												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_trim2_occ70	2	branch_site_alt	-4758.173582	21.0	9558.347164				6	3	389	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim2_occ70/F2/foregrounds/terminal_Hydropotes_inermis/branch_site_alt												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_trim2_occ70	2	branch_site_null	-4764.461295	20.0	9568.92259				0	0	389	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim2_occ70/F2/foregrounds/terminal_Hydropotes_inermis/branch_site_null												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_trim2_occ70	2	COMPARISONS				0.098639	0.134122	0.7354423584497697	6	3	389	ok		0.30804	0.73544	0.4274023584497697	13.61008000000038	0.00022497430227723551	1.7412320000003092	0.18698279988882102	12.575425999999425	0.00039085214156762076	0.00019542607078381038	0.0004466881617915666	0.0002233440808957833
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_mask50	1	branch_one_ratio	-11589.722668	18.0	23215.445336				0	0	867	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F1/foregrounds/terminal_Hydropotes_inermis/branch_one_ratio												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_mask50	1	branch_two_ratio	-11581.392213	19.0	23200.784426	0.101919	0.158025	0.6449549121974371	0	0	867	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F1/foregrounds/terminal_Hydropotes_inermis/branch_two_ratio												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_mask50	1	branch_foreground_neutral	-11585.923468	18.0	23207.846936	0.115809	0.115809	1.0	0	0	867	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F1/foregrounds/terminal_Hydropotes_inermis/branch_foreground_neutral												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_mask50	1	branch_site_alt	-11385.834654	21.0	22813.669308				11	3	867	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F1/foregrounds/terminal_Hydropotes_inermis/branch_site_alt												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_mask50	1	branch_site_null	-11400.701005	20.0	22841.40201				0	0	867	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F1/foregrounds/terminal_Hydropotes_inermis/branch_site_null												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_mask50	1	COMPARISONS				0.101919	0.158025	0.6449549121974371	11	3	867	ok		0.35062	0.64496	0.29433491219743707	16.660910000002332	4.469251558632518e-05	9.062510000003385	0.0026090358205655717	29.732702000001154	4.959115942162918e-08	2.479557971081459e-08	1.318596149975563e-07	6.592980749877815e-08
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_mask50	2	branch_one_ratio	-11590.931145	18.0	23217.86229				0	0	867	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F2/foregrounds/terminal_Hydropotes_inermis/branch_one_ratio												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_mask50	2	branch_two_ratio	-11582.658957	19.0	23203.317914	0.104325	0.16542	0.6306673920928545	0	0	867	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F2/foregrounds/terminal_Hydropotes_inermis/branch_two_ratio												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_mask50	2	branch_foreground_neutral	-11587.60524	18.0	23211.21048	0.119188	0.119188	1.0	0	0	867	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F2/foregrounds/terminal_Hydropotes_inermis/branch_foreground_neutral												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_mask50	2	branch_site_alt	-11383.812323	21.0	22809.624646				11	3	867	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F2/foregrounds/terminal_Hydropotes_inermis/branch_site_alt												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_mask50	2	branch_site_null	-11399.069087	20.0	22838.138174				0	0	867	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F2/foregrounds/terminal_Hydropotes_inermis/branch_site_null												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_mask50	2	COMPARISONS				0.104325	0.16542	0.6306673920928545	11	3	867	ok		0.34258	0.63067	0.2880873920928545	16.544376000001648	4.752472581803284e-05	9.892566000002262	0.0016594780299749202	30.513527999999496	3.3154651335815065e-08	1.6577325667907533e-08	9.71613132751077e-08	4.858065663755385e-08
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_strict_complete	2	branch_one_ratio	-4296.429692	18.0	8628.859384				0	0	316	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_strict_complete/F2/foregrounds/terminal_Hydropotes_inermis/branch_one_ratio												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_strict_complete	2	branch_two_ratio	-4294.790167	19.0	8627.580334	0.088632	0.1246	0.7113322632423756	0	0	316	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_strict_complete/F2/foregrounds/terminal_Hydropotes_inermis/branch_two_ratio												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_strict_complete	2	branch_foreground_neutral	-4295.644527	18.0	8627.289054	0.097693	0.097693	1.0	0	0	316	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_strict_complete/F2/foregrounds/terminal_Hydropotes_inermis/branch_foreground_neutral												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_strict_complete	2	branch_site_alt	-4192.282847	21.0	8426.565694				2	0	316	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_strict_complete/F2/foregrounds/terminal_Hydropotes_inermis/branch_site_alt												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_strict_complete	2	branch_site_null	-4193.512743	20.0	8427.025486				0	0	316	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_strict_complete/F2/foregrounds/terminal_Hydropotes_inermis/branch_site_null												
terminal_Hydropotes_inermis	terminal	Hydropotes inermis	DISRUPTED_LIKELY	Hydropotes inermis	Hydropotes_inermis	baseline_strict_complete	2	COMPARISONS				0.088632	0.1246	0.7113322632423756	2	0	316	ok		0.4395	0.71134	0.27183226324237564	3.279049999999188	0.07016953481865221	1.7087200000005396	0.1911515282038196	2.459791999999652	0.11679424729767585	0.05839712364883792	0.40877986554186546	0.20438993277093273
